Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2002","2002","1000 ha","2607","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2002","2002","1000 ha","4379","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2003","2003","1000 ha","7959","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2003","2003","1000 ha","2580","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2003","2003","1000 ha","4368","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2004","2004","1000 ha","7979","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2004","2004","1000 ha","2550","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2004","2004","1000 ha","4354","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2005","2005","1000 ha","7780","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2005","2005","1000 ha","2554","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2005","2005","1000 ha","4402","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2006","2006","1000 ha","7376","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2006","2006","1000 ha","2545","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2006","2006","1000 ha","4282","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2007","2007","1000 ha","7171","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2007","2007","1000 ha","2531","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2007","2007","1000 ha","4460","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2008","2008","1000 ha","7498","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2008","2008","1000 ha","2543.2","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2008","2008","1000 ha","4416","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2009","2009","1000 ha","6981","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2009","2009","1000 ha","2578.4","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2009","2009","1000 ha","4423","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2010","2010","1000 ha","7042","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2010","2010","1000 ha","2587.8","A","Cifra oficial",""
