Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2010","2010","1000 ha","11846","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2010","2010","1000 ha","199","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2010","2010","1000 ha","4655","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2011","2011","1000 ha","11875","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2011","2011","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2011","2011","1000 ha","4644","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2012","2012","1000 ha","11834","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2012","2012","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2012","2012","1000 ha","4630","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2013","2013","1000 ha","11876","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2013","2013","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2013","2013","1000 ha","4621","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2014","2014","1000 ha","11869","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2014","2014","1000 ha","203","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2014","2014","1000 ha","4651","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2015","2015","1000 ha","11846","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2015","2015","1000 ha","205","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2015","2015","1000 ha","4677","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2016","2016","1000 ha","11763","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2016","2016","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2016","2016","1000 ha","4694","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2017","2017","1000 ha","11772","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2017","2017","1000 ha","199","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2017","2017","1000 ha","4715","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2018","2018","1000 ha","11731","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2018","2018","1000 ha","199","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2018","2018","1000 ha","4713","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2019","2019","1000 ha","11714","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2019","2019","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2019","2019","1000 ha","4751","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2020","2020","1000 ha","11664","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2020","2020","1000 ha","198","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2020","2020","1000 ha","4730","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2021","2021","1000 ha","11658","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2021","2021","1000 ha","202","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2021","2021","1000 ha","4730","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2022","2022","1000 ha","11657","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2022","2022","1000 ha","203","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2022","2022","1000 ha","4733","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2023","2023","1000 ha","11681","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2023","2023","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2023","2023","1000 ha","4704","A","Cifra oficial",""
