Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2020","2020","1000 ha","9496.243","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2021","2021","1000 ha","11550.0534","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2021","2021","1000 ha","5059.763","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2021","2021","1000 ha","9618.63","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2022","2022","1000 ha","11690.5583","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2022","2022","1000 ha","5086.963","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2022","2022","1000 ha","9885.842","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2023","2023","1000 ha","11496.755","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2023","2023","1000 ha","5109.757","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2023","2023","1000 ha","9885.842","I","Valor imputado por una agencia receptora",""
